data,sku,categoria,regime_verdadeiro,unidades,preco,flag_promocao,temperatura_media
2023-03-31,SKU_03,bebidas,smooth,80.0,14.06,0,30.5
2023-04-01,SKU_03,bebidas,smooth,140.0,13.79,0,30.9
2023-04-02,SKU_03,bebidas,smooth,193.0,14.32,0,29.4
2023-04-03,SKU_03,bebidas,smooth,182.0,13.94,0,28.8
2023-04-04,SKU_03,bebidas,smooth,146.0,13.91,0,29.5
2023-04-05,SKU_03,bebidas,smooth,178.0,13.43,0,26.4
2023-04-06,SKU_03,bebidas,smooth,124.0,14.13,0,26.9
2023-04-07,SKU_03,bebidas,smooth,113.0,14.02,0,27.1
2023-04-08,SKU_03,bebidas,smooth,137.0,14.02,0,27.8
2023-04-09,SKU_03,bebidas,smooth,259.0,13.92,0,30.6
2023-04-10,SKU_03,bebidas,smooth,197.0,13.88,0,28.1
2023-04-11,SKU_03,bebidas,smooth,120.0,13.93,0,29.1
2023-04-12,SKU_03,bebidas,smooth,189.0,14.09,0,32.5
2023-04-13,SKU_03,bebidas,smooth,286.0,14.13,0,29.2
2023-04-14,SKU_03,bebidas,smooth,84.0,13.95,0,31.4
2023-04-15,SKU_03,bebidas,smooth,96.0,14.19,0,28.1
2023-04-16,SKU_03,bebidas,smooth,242.0,13.98,0,29.6
2023-04-17,SKU_03,bebidas,smooth,193.0,13.9,0,28.1
2023-04-18,SKU_03,bebidas,smooth,311.0,14.04,0,29.3
2023-04-19,SKU_03,bebidas,smooth,148.0,13.73,0,31.7
2023-04-20,SKU_03,bebidas,smooth,126.0,14.05,0,26.5
2023-04-21,SKU_03,bebidas,smooth,0.0,13.69,0,30.9
2023-04-22,SKU_03,bebidas,smooth,110.0,11.69,1,30.5
2023-04-23,SKU_03,bebidas,smooth,159.0,13.6,0,28.8
2023-04-24,SKU_03,bebidas,smooth,160.0,13.96,0,27.1
2023-04-25,SKU_03,bebidas,smooth,222.0,14.32,0,30.1
2023-04-26,SKU_03,bebidas,smooth,195.0,13.98,0,28.9
2023-04-27,SKU_03,bebidas,smooth,192.0,14.13,0,30.4
2023-04-28,SKU_03,bebidas,smooth,91.0,14.47,0,30.0
2023-04-29,SKU_03,bebidas,smooth,143.0,14.08,0,33.2
2023-04-30,SKU_03,bebidas,smooth,456.0,13.85,0,29.5
2023-05-01,SKU_03,bebidas,smooth,194.0,13.87,0,27.9
2023-05-02,SKU_03,bebidas,smooth,176.0,14.0,0,30.3
2023-05-03,SKU_03,bebidas,smooth,124.0,13.87,0,30.3
2023-05-04,SKU_03,bebidas,smooth,153.0,13.89,0,32.6
2023-05-05,SKU_03,bebidas,smooth,98.0,14.2,0,31.5
2023-05-06,SKU_03,bebidas,smooth,88.0,14.21,0,30.5
2023-05-07,SKU_03,bebidas,smooth,178.0,13.67,0,32.7
2023-05-08,SKU_03,bebidas,smooth,250.0,13.84,0,27.4
2023-05-09,SKU_03,bebidas,smooth,224.0,13.91,0,28.5
2023-05-10,SKU_03,bebidas,smooth,156.0,14.12,0,27.9
2023-05-11,SKU_03,bebidas,smooth,123.0,14.23,0,28.9
2023-05-12,SKU_03,bebidas,smooth,131.0,14.54,0,26.9
2023-05-13,SKU_03,bebidas,smooth,100.0,13.91,0,30.9
2023-05-14,SKU_03,bebidas,smooth,108.0,13.92,0,29.1
2023-05-15,SKU_03,bebidas,smooth,189.0,14.12,0,26.6
2023-05-16,SKU_03,bebidas,smooth,207.0,13.86,0,27.5
2023-05-17,SKU_03,bebidas,smooth,92.0,13.97,0,30.1
2023-05-18,SKU_03,bebidas,smooth,0.0,13.92,0,31.1
2023-05-19,SKU_03,bebidas,smooth,102.0,13.48,0,33.4
2023-05-20,SKU_03,bebidas,smooth,129.0,14.02,0,35.2
2023-05-21,SKU_03,bebidas,smooth,147.0,13.96,0,30.1
2023-05-22,SKU_03,bebidas,smooth,129.0,14.25,0,27.3
2023-05-23,SKU_03,bebidas,smooth,262.0,11.9,1,24.9
2023-05-24,SKU_03,bebidas,smooth,147.0,13.75,0,29.7
2023-05-25,SKU_03,bebidas,smooth,181.0,13.95,0,27.4
2023-05-26,SKU_03,bebidas,smooth,72.0,13.58,0,28.2
2023-05-27,SKU_03,bebidas,smooth,0.0,13.76,0,27.7
2023-05-28,SKU_03,bebidas,smooth,194.0,14.13,0,28.6
2023-05-29,SKU_03,bebidas,smooth,178.0,13.95,0,31.0
2023-05-30,SKU_03,bebidas,smooth,203.0,14.18,0,29.1
2023-05-31,SKU_03,bebidas,smooth,141.0,13.61,0,28.4
2023-06-01,SKU_03,bebidas,smooth,126.0,13.95,0,26.6
2023-06-02,SKU_03,bebidas,smooth,124.0,13.9,0,25.2
2023-06-03,SKU_03,bebidas,smooth,63.0,14.19,0,27.5
2023-06-04,SKU_03,bebidas,smooth,216.0,14.13,0,28.3
2023-06-05,SKU_03,bebidas,smooth,233.0,14.13,0,31.9
2023-06-06,SKU_03,bebidas,smooth,284.0,12.21,1,28.6
2023-06-07,SKU_03,bebidas,smooth,137.0,13.93,0,30.2
2023-06-08,SKU_03,bebidas,smooth,126.0,14.27,0,27.2
2023-06-09,SKU_03,bebidas,smooth,84.0,13.79,0,25.7
2023-06-10,SKU_03,bebidas,smooth,65.0,13.78,0,26.1
2023-06-11,SKU_03,bebidas,smooth,119.0,14.15,0,26.5
2023-06-12,SKU_03,bebidas,smooth,196.0,13.7,0,32.1
2023-06-13,SKU_03,bebidas,smooth,175.0,14.11,0,26.1
2023-06-14,SKU_03,bebidas,smooth,122.0,14.02,0,29.4
2023-06-15,SKU_03,bebidas,smooth,174.0,14.21,0,25.8
2023-06-16,SKU_03,bebidas,smooth,104.0,13.99,0,29.4
2023-06-17,SKU_03,bebidas,smooth,133.0,14.01,0,28.2
2023-06-18,SKU_03,bebidas,smooth,173.0,14.1,0,27.0
2023-06-19,SKU_03,bebidas,smooth,196.0,13.87,0,27.2
2023-06-20,SKU_03,bebidas,smooth,165.0,13.86,0,25.9
2023-06-21,SKU_03,bebidas,smooth,194.0,14.09,0,28.0
2023-06-22,SKU_03,bebidas,smooth,106.0,13.99,0,26.1
2023-06-23,SKU_03,bebidas,smooth,81.0,13.92,0,24.5
2023-06-24,SKU_03,bebidas,smooth,83.0,13.98,0,24.3
2023-06-25,SKU_03,bebidas,smooth,140.0,14.32,0,27.1
2023-06-26,SKU_03,bebidas,smooth,173.0,13.91,0,29.8
2023-06-27,SKU_03,bebidas,smooth,173.0,13.91,0,26.9
2023-06-28,SKU_03,bebidas,smooth,160.0,13.66,0,26.2
2023-06-29,SKU_03,bebidas,smooth,141.0,13.99,0,26.9
2023-06-30,SKU_03,bebidas,smooth,75.0,14.13,0,28.9
2023-07-01,SKU_03,bebidas,smooth,113.0,14.17,0,26.6
2023-07-02,SKU_03,bebidas,smooth,154.0,14.02,0,25.3
2023-07-03,SKU_03,bebidas,smooth,116.0,14.19,0,28.2
2023-07-04,SKU_03,bebidas,smooth,138.0,14.15,0,26.7
2023-07-05,SKU_03,bebidas,smooth,98.0,14.22,0,28.9
2023-07-06,SKU_03,bebidas,smooth,144.0,14.2,0,26.0
2023-07-07,SKU_03,bebidas,smooth,76.0,14.31,0,23.1
2023-07-08,SKU_03,bebidas,smooth,68.0,13.97,0,22.7
2023-07-09,SKU_03,bebidas,smooth,219.0,13.73,0,28.7
2023-07-10,SKU_03,bebidas,smooth,112.0,14.13,0,28.7
2023-07-11,SKU_03,bebidas,smooth,163.0,14.16,0,24.8
2023-07-12,SKU_03,bebidas,smooth,232.0,14.31,0,24.3
2023-07-13,SKU_03,bebidas,smooth,189.0,14.26,0,27.9
2023-07-14,SKU_03,bebidas,smooth,77.0,14.39,0,22.7
2023-07-15,SKU_03,bebidas,smooth,59.0,14.12,0,23.0
2023-07-16,SKU_03,bebidas,smooth,99.0,14.05,0,26.0
2023-07-17,SKU_03,bebidas,smooth,120.0,13.72,0,23.8
2023-07-18,SKU_03,bebidas,smooth,113.0,14.06,0,24.5
2023-07-19,SKU_03,bebidas,smooth,0.0,13.89,0,24.0
2023-07-20,SKU_03,bebidas,smooth,125.0,14.04,0,24.9
2023-07-21,SKU_03,bebidas,smooth,81.0,14.01,0,27.0
2023-07-22,SKU_03,bebidas,smooth,89.0,14.09,0,24.2
2023-07-23,SKU_03,bebidas,smooth,100.0,13.98,0,25.2
2023-07-24,SKU_03,bebidas,smooth,102.0,14.19,0,19.7
2023-07-25,SKU_03,bebidas,smooth,125.0,13.46,0,23.6
2023-07-26,SKU_03,bebidas,smooth,119.0,14.04,0,22.0
2023-07-27,SKU_03,bebidas,smooth,193.0,14.24,0,21.1
2023-07-28,SKU_03,bebidas,smooth,77.0,14.37,0,21.7
2023-07-29,SKU_03,bebidas,smooth,50.0,14.15,0,22.7
2023-07-30,SKU_03,bebidas,smooth,146.0,14.34,0,25.1
2023-07-31,SKU_03,bebidas,smooth,200.0,11.93,1,20.5
2023-08-01,SKU_03,bebidas,smooth,123.0,14.0,0,23.1
2023-08-02,SKU_03,bebidas,smooth,91.0,14.11,0,22.0
2023-08-03,SKU_03,bebidas,smooth,191.0,14.0,0,22.2
2023-08-04,SKU_03,bebidas,smooth,59.0,13.84,0,24.7
2023-08-05,SKU_03,bebidas,smooth,89.0,13.9,0,23.7
2023-08-06,SKU_03,bebidas,smooth,137.0,13.78,0,25.2
2023-08-07,SKU_03,bebidas,smooth,143.0,14.11,0,22.1
2023-08-08,SKU_03,bebidas,smooth,182.0,14.0,0,20.9
2023-08-09,SKU_03,bebidas,smooth,140.0,13.93,0,21.8
2023-08-10,SKU_03,bebidas,smooth,107.0,13.89,0,22.6
2023-08-11,SKU_03,bebidas,smooth,95.0,14.1,0,22.4
2023-08-12,SKU_03,bebidas,smooth,59.0,14.16,0,19.8
2023-08-13,SKU_03,bebidas,smooth,126.0,13.77,0,22.0
2023-08-14,SKU_03,bebidas,smooth,88.0,13.74,0,22.2
2023-08-15,SKU_03,bebidas,smooth,102.0,14.19,0,26.7
2023-08-16,SKU_03,bebidas,smooth,189.0,11.62,1,25.3
2023-08-17,SKU_03,bebidas,smooth,126.0,14.11,0,19.7
2023-08-18,SKU_03,bebidas,smooth,45.0,14.32,0,20.8
2023-08-19,SKU_03,bebidas,smooth,74.0,14.32,0,18.3
2023-08-20,SKU_03,bebidas,smooth,94.0,14.15,0,20.0
2023-08-21,SKU_03,bebidas,smooth,163.0,14.14,0,21.7
2023-08-22,SKU_03,bebidas,smooth,113.0,14.45,0,23.4
2023-08-23,SKU_03,bebidas,smooth,86.0,13.53,0,19.4
2023-08-24,SKU_03,bebidas,smooth,115.0,13.91,0,19.5
2023-08-25,SKU_03,bebidas,smooth,49.0,14.17,0,16.4
2023-08-26,SKU_03,bebidas,smooth,135.0,11.83,1,20.3
2023-08-27,SKU_03,bebidas,smooth,110.0,14.25,0,18.4
2023-08-28,SKU_03,bebidas,smooth,107.0,13.99,0,19.4
2023-08-29,SKU_03,bebidas,smooth,184.0,11.93,1,18.6
2023-08-30,SKU_03,bebidas,smooth,89.0,13.95,0,20.1
2023-08-31,SKU_03,bebidas,smooth,76.0,13.9,0,16.7
2023-09-01,SKU_03,bebidas,smooth,69.0,13.89,0,17.2
2023-09-02,SKU_03,bebidas,smooth,55.0,14.05,0,24.3
2023-09-03,SKU_03,bebidas,smooth,81.0,13.85,0,17.4
2023-09-04,SKU_03,bebidas,smooth,131.0,14.19,0,17.7
2023-09-05,SKU_03,bebidas,smooth,138.0,14.13,0,23.5
2023-09-06,SKU_03,bebidas,smooth,92.0,14.22,0,25.6
2023-09-07,SKU_03,bebidas,smooth,90.0,13.77,0,17.4
2023-09-08,SKU_03,bebidas,smooth,51.0,13.66,0,18.9
2023-09-09,SKU_03,bebidas,smooth,103.0,14.0,0,20.2
2023-09-10,SKU_03,bebidas,smooth,149.0,14.58,0,22.9
2023-09-11,SKU_03,bebidas,smooth,95.0,14.25,0,17.4
2023-09-12,SKU_03,bebidas,smooth,126.0,13.89,0,18.9
2023-09-13,SKU_03,bebidas,smooth,82.0,14.08,0,20.8
2023-09-14,SKU_03,bebidas,smooth,95.0,14.15,0,20.1
2023-09-15,SKU_03,bebidas,smooth,65.0,13.73,0,18.4
2023-09-16,SKU_03,bebidas,smooth,104.0,12.17,1,18.8
2023-09-17,SKU_03,bebidas,smooth,100.0,13.97,0,16.3
2023-09-18,SKU_03,bebidas,smooth,114.0,13.98,0,18.5
2023-09-19,SKU_03,bebidas,smooth,109.0,14.0,0,18.4
2023-09-20,SKU_03,bebidas,smooth,105.0,14.23,0,19.3
2023-09-21,SKU_03,bebidas,smooth,98.0,13.85,0,17.7
2023-09-22,SKU_03,bebidas,smooth,0.0,13.66,0,19.7
2023-09-23,SKU_03,bebidas,smooth,70.0,14.06,0,20.7
2023-09-24,SKU_03,bebidas,smooth,120.0,13.59,0,19.0
2023-09-25,SKU_03,bebidas,smooth,115.0,13.94,0,19.3
2023-09-26,SKU_03,bebidas,smooth,81.0,14.24,0,18.7
2023-09-27,SKU_03,bebidas,smooth,84.0,14.12,0,18.5
2023-09-28,SKU_03,bebidas,smooth,115.0,14.21,0,17.1
2023-09-29,SKU_03,bebidas,smooth,92.0,14.12,0,19.1
2023-09-30,SKU_03,bebidas,smooth,0.0,14.48,0,18.2
2023-10-01,SKU_03,bebidas,smooth,106.0,13.88,0,22.6
2023-10-02,SKU_03,bebidas,smooth,0.0,14.08,0,21.5
2023-10-03,SKU_03,bebidas,smooth,82.0,13.91,0,19.1
2023-10-04,SKU_03,bebidas,smooth,143.0,14.19,0,16.8
2023-10-05,SKU_03,bebidas,smooth,107.0,13.99,0,16.0
2023-10-06,SKU_03,bebidas,smooth,57.0,14.34,0,20.6
2023-10-07,SKU_03,bebidas,smooth,62.0,13.89,0,18.7
2023-10-08,SKU_03,bebidas,smooth,96.0,14.28,0,19.1
2023-10-09,SKU_03,bebidas,smooth,136.0,14.12,0,14.7
2023-10-10,SKU_03,bebidas,smooth,106.0,13.99,0,20.0
2023-10-11,SKU_03,bebidas,smooth,114.0,14.11,0,19.0
2023-10-12,SKU_03,bebidas,smooth,170.0,11.95,1,15.9
2023-10-13,SKU_03,bebidas,smooth,52.0,14.07,0,17.1
2023-10-14,SKU_03,bebidas,smooth,67.0,13.96,0,18.6
2023-10-15,SKU_03,bebidas,smooth,115.0,13.86,0,18.1
2023-10-16,SKU_03,bebidas,smooth,72.0,13.93,0,17.4
2023-10-17,SKU_03,bebidas,smooth,114.0,13.66,0,17.8
2023-10-18,SKU_03,bebidas,smooth,106.0,14.17,0,17.5
2023-10-19,SKU_03,bebidas,smooth,112.0,13.75,0,18.3
2023-10-20,SKU_03,bebidas,smooth,69.0,13.96,0,20.9
2023-10-21,SKU_03,bebidas,smooth,60.0,14.13,0,12.9
2023-10-22,SKU_03,bebidas,smooth,149.0,14.17,0,17.5
2023-10-23,SKU_03,bebidas,smooth,82.0,13.65,0,18.4
2023-10-24,SKU_03,bebidas,smooth,101.0,13.98,0,18.6
2023-10-25,SKU_03,bebidas,smooth,127.0,14.09,0,17.3
2023-10-26,SKU_03,bebidas,smooth,113.0,14.01,0,14.5
2023-10-27,SKU_03,bebidas,smooth,73.0,14.27,0,18.7
2023-10-28,SKU_03,bebidas,smooth,137.0,13.84,0,21.5
2023-10-29,SKU_03,bebidas,smooth,119.0,13.59,0,15.0
2023-10-30,SKU_03,bebidas,smooth,150.0,14.16,0,19.8
2023-10-31,SKU_03,bebidas,smooth,101.0,13.89,0,17.4
2023-11-01,SKU_03,bebidas,smooth,86.0,13.65,0,18.0
2023-11-02,SKU_03,bebidas,smooth,0.0,13.97,0,16.0
2023-11-03,SKU_03,bebidas,smooth,0.0,14.25,0,17.5
2023-11-04,SKU_03,bebidas,smooth,77.0,13.75,0,20.8
2023-11-05,SKU_03,bebidas,smooth,183.0,12.37,1,19.3
2023-11-06,SKU_03,bebidas,smooth,115.0,13.83,0,21.7
2023-11-07,SKU_03,bebidas,smooth,107.0,14.02,0,20.6
2023-11-08,SKU_03,bebidas,smooth,109.0,13.76,0,19.1
2023-11-09,SKU_03,bebidas,smooth,146.0,14.01,0,21.8
2023-11-10,SKU_03,bebidas,smooth,83.0,13.97,0,19.2
2023-11-11,SKU_03,bebidas,smooth,54.0,13.7,0,20.0
2023-11-12,SKU_03,bebidas,smooth,0.0,14.57,0,17.8
2023-11-13,SKU_03,bebidas,smooth,97.0,13.9,0,18.6
2023-11-14,SKU_03,bebidas,smooth,124.0,13.9,0,17.1
2023-11-15,SKU_03,bebidas,smooth,115.0,14.19,0,20.5
2023-11-16,SKU_03,bebidas,smooth,161.0,14.36,0,16.2
2023-11-17,SKU_03,bebidas,smooth,64.0,14.23,0,20.2
2023-11-18,SKU_03,bebidas,smooth,71.0,13.76,0,18.3
2023-11-19,SKU_03,bebidas,smooth,142.0,14.04,0,21.0
2023-11-20,SKU_03,bebidas,smooth,97.0,13.62,0,20.2
2023-11-21,SKU_03,bebidas,smooth,124.0,14.18,0,22.4
2023-11-22,SKU_03,bebidas,smooth,114.0,13.67,0,20.3
2023-11-23,SKU_03,bebidas,smooth,97.0,13.84,0,15.8
2023-11-24,SKU_03,bebidas,smooth,63.0,14.0,0,18.8
2023-11-25,SKU_03,bebidas,smooth,88.0,14.09,0,16.7
2023-11-26,SKU_03,bebidas,smooth,101.0,13.95,0,18.0
2023-11-27,SKU_03,bebidas,smooth,147.0,14.3,0,22.2
2023-11-28,SKU_03,bebidas,smooth,134.0,14.14,0,20.5
2023-11-29,SKU_03,bebidas,smooth,84.0,14.13,0,17.9
2023-11-30,SKU_03,bebidas,smooth,132.0,13.75,0,17.3
2023-12-01,SKU_03,bebidas,smooth,51.0,14.34,0,19.4
2023-12-02,SKU_03,bebidas,smooth,80.0,13.84,0,17.0
2023-12-03,SKU_03,bebidas,smooth,105.0,14.35,0,18.2
2023-12-04,SKU_03,bebidas,smooth,125.0,14.4,0,20.2
2023-12-05,SKU_03,bebidas,smooth,95.0,14.1,0,22.0
2023-12-06,SKU_03,bebidas,smooth,132.0,14.21,0,20.9
2023-12-07,SKU_03,bebidas,smooth,205.0,11.28,1,15.2
2023-12-08,SKU_03,bebidas,smooth,61.0,13.96,0,20.5
2023-12-09,SKU_03,bebidas,smooth,65.0,14.22,0,20.1
2023-12-10,SKU_03,bebidas,smooth,145.0,14.18,0,20.9
2023-12-11,SKU_03,bebidas,smooth,153.0,13.76,0,23.3
2023-12-12,SKU_03,bebidas,smooth,64.0,13.94,0,16.1
2023-12-13,SKU_03,bebidas,smooth,206.0,13.49,0,19.1
2023-12-14,SKU_03,bebidas,smooth,151.0,14.08,0,21.5
2023-12-15,SKU_03,bebidas,smooth,85.0,13.62,0,17.3
2023-12-16,SKU_03,bebidas,smooth,0.0,14.23,0,23.5
2023-12-17,SKU_03,bebidas,smooth,84.0,14.24,0,21.3
2023-12-18,SKU_03,bebidas,smooth,161.0,13.91,0,22.4
2023-12-19,SKU_03,bebidas,smooth,112.0,14.1,0,19.6
2023-12-20,SKU_03,bebidas,smooth,157.0,13.96,0,22.5
2023-12-21,SKU_03,bebidas,smooth,133.0,14.05,0,23.1
2023-12-22,SKU_03,bebidas,smooth,123.0,11.67,1,21.5
2023-12-23,SKU_03,bebidas,smooth,67.0,14.12,0,21.6
2023-12-24,SKU_03,bebidas,smooth,169.0,13.67,0,21.8
2023-12-25,SKU_03,bebidas,smooth,98.0,13.63,0,19.6
2023-12-26,SKU_03,bebidas,smooth,237.0,13.98,0,21.1
2023-12-27,SKU_03,bebidas,smooth,237.0,13.96,0,21.2
2023-12-28,SKU_03,bebidas,smooth,210.0,14.05,0,22.4
2023-12-29,SKU_03,bebidas,smooth,117.0,13.87,0,23.7
2023-12-30,SKU_03,bebidas,smooth,77.0,14.38,0,19.7
2023-12-31,SKU_03,bebidas,smooth,186.0,14.03,0,21.6
2024-01-01,SKU_03,bebidas,smooth,146.0,14.05,0,24.9
2024-01-02,SKU_03,bebidas,smooth,93.0,14.04,0,20.6
2024-01-03,SKU_03,bebidas,smooth,200.0,14.2,0,20.5
2024-01-04,SKU_03,bebidas,smooth,190.0,14.12,0,22.7
2024-01-05,SKU_03,bebidas,smooth,87.0,14.09,0,24.1
2024-01-06,SKU_03,bebidas,smooth,0.0,14.15,0,22.5
2024-01-07,SKU_03,bebidas,smooth,132.0,13.64,0,25.2
2024-01-08,SKU_03,bebidas,smooth,97.0,13.64,0,24.4
2024-01-09,SKU_03,bebidas,smooth,192.0,13.98,0,24.5
2024-01-10,SKU_03,bebidas,smooth,101.0,13.96,0,24.0
2024-01-11,SKU_03,bebidas,smooth,174.0,14.12,0,27.6
2024-01-12,SKU_03,bebidas,smooth,71.0,14.0,0,22.7
2024-01-13,SKU_03,bebidas,smooth,57.0,14.12,0,19.2
2024-01-14,SKU_03,bebidas,smooth,247.0,11.65,1,26.5
2024-01-15,SKU_03,bebidas,smooth,137.0,14.0,0,22.5
2024-01-16,SKU_03,bebidas,smooth,187.0,13.73,0,23.7
2024-01-17,SKU_03,bebidas,smooth,117.0,14.08,0,26.2
2024-01-18,SKU_03,bebidas,smooth,119.0,13.62,0,20.5
2024-01-19,SKU_03,bebidas,smooth,48.0,14.07,0,21.3
2024-01-20,SKU_03,bebidas,smooth,50.0,13.71,0,20.7
2024-01-21,SKU_03,bebidas,smooth,235.0,13.92,0,22.4
2024-01-22,SKU_03,bebidas,smooth,266.0,14.18,0,25.0
2024-01-23,SKU_03,bebidas,smooth,164.0,14.05,0,25.3
2024-01-24,SKU_03,bebidas,smooth,130.0,13.67,0,24.9
2024-01-25,SKU_03,bebidas,smooth,139.0,13.87,0,21.6
2024-01-26,SKU_03,bebidas,smooth,106.0,13.7,0,19.9
2024-01-27,SKU_03,bebidas,smooth,83.0,13.66,0,24.7
2024-01-28,SKU_03,bebidas,smooth,168.0,14.02,0,23.8
2024-01-29,SKU_03,bebidas,smooth,164.0,14.11,0,25.7
2024-01-30,SKU_03,bebidas,smooth,145.0,14.09,0,26.3
2024-01-31,SKU_03,bebidas,smooth,209.0,12.02,1,25.3
2024-02-01,SKU_03,bebidas,smooth,263.0,11.9,1,26.6
2024-02-02,SKU_03,bebidas,smooth,111.0,11.85,1,25.7
2024-02-03,SKU_03,bebidas,smooth,111.0,13.79,0,26.4
2024-02-04,SKU_03,bebidas,smooth,143.0,13.91,0,24.0
2024-02-05,SKU_03,bebidas,smooth,247.0,11.64,1,25.2
2024-02-06,SKU_03,bebidas,smooth,237.0,13.83,0,26.0
2024-02-07,SKU_03,bebidas,smooth,166.0,14.02,0,27.4
2024-02-08,SKU_03,bebidas,smooth,209.0,13.98,0,25.0
2024-02-09,SKU_03,bebidas,smooth,66.0,14.61,0,27.0
2024-02-10,SKU_03,bebidas,smooth,89.0,13.73,0,25.5
2024-02-11,SKU_03,bebidas,smooth,170.0,13.97,0,25.9
2024-02-12,SKU_03,bebidas,smooth,284.0,13.72,0,27.9
2024-02-13,SKU_03,bebidas,smooth,98.0,13.92,0,22.3
2024-02-14,SKU_03,bebidas,smooth,161.0,13.93,0,23.8
2024-02-15,SKU_03,bebidas,smooth,234.0,14.17,0,23.5
2024-02-16,SKU_03,bebidas,smooth,77.0,13.91,0,21.9
2024-02-17,SKU_03,bebidas,smooth,96.0,13.96,0,25.3
2024-02-18,SKU_03,bebidas,smooth,196.0,13.91,0,28.3
2024-02-19,SKU_03,bebidas,smooth,182.0,13.72,0,26.3
2024-02-20,SKU_03,bebidas,smooth,262.0,13.87,0,27.4
2024-02-21,SKU_03,bebidas,smooth,206.0,13.92,0,29.2
2024-02-22,SKU_03,bebidas,smooth,258.0,14.01,0,29.8
2024-02-23,SKU_03,bebidas,smooth,96.0,14.11,0,27.1
2024-02-24,SKU_03,bebidas,smooth,92.0,13.95,0,30.0
2024-02-25,SKU_03,bebidas,smooth,171.0,13.95,0,27.6
2024-02-26,SKU_03,bebidas,smooth,131.0,13.66,0,25.8
2024-02-27,SKU_03,bebidas,smooth,199.0,14.11,0,26.4
2024-02-28,SKU_03,bebidas,smooth,155.0,13.86,0,24.7
2024-02-29,SKU_03,bebidas,smooth,149.0,14.15,0,26.0
2024-03-01,SKU_03,bebidas,smooth,120.0,14.26,0,27.1
2024-03-02,SKU_03,bebidas,smooth,85.0,13.96,0,29.5
2024-03-03,SKU_03,bebidas,smooth,236.0,13.8,0,31.4
2024-03-04,SKU_03,bebidas,smooth,155.0,14.0,0,25.3
2024-03-05,SKU_03,bebidas,smooth,249.0,14.07,0,28.9
2024-03-06,SKU_03,bebidas,smooth,162.0,13.94,0,26.1
2024-03-07,SKU_03,bebidas,smooth,220.0,13.89,0,29.2
2024-03-08,SKU_03,bebidas,smooth,114.0,14.11,0,28.1
2024-03-09,SKU_03,bebidas,smooth,123.0,14.1,0,24.8
2024-03-10,SKU_03,bebidas,smooth,199.0,13.93,0,30.3
2024-03-11,SKU_03,bebidas,smooth,122.0,13.67,0,27.3
2024-03-12,SKU_03,bebidas,smooth,236.0,14.09,0,27.5
2024-03-13,SKU_03,bebidas,smooth,177.0,13.85,0,26.5
2024-03-14,SKU_03,bebidas,smooth,224.0,14.04,0,27.4
2024-03-15,SKU_03,bebidas,smooth,135.0,14.03,0,29.7
2024-03-16,SKU_03,bebidas,smooth,92.0,13.62,0,28.5
2024-03-17,SKU_03,bebidas,smooth,154.0,14.02,0,29.6
2024-03-18,SKU_03,bebidas,smooth,227.0,14.1,0,29.7
2024-03-19,SKU_03,bebidas,smooth,185.0,14.13,0,31.7
2024-03-20,SKU_03,bebidas,smooth,345.0,11.92,1,28.4
2024-03-21,SKU_03,bebidas,smooth,0.0,11.5,1,26.2
2024-03-22,SKU_03,bebidas,smooth,152.0,14.26,0,31.3
2024-03-23,SKU_03,bebidas,smooth,125.0,14.08,0,28.6
2024-03-24,SKU_03,bebidas,smooth,214.0,13.76,0,31.5
2024-03-25,SKU_03,bebidas,smooth,178.0,13.84,0,30.1
2024-03-26,SKU_03,bebidas,smooth,203.0,14.05,0,29.1
2024-03-27,SKU_03,bebidas,smooth,262.0,14.14,0,30.1
2024-03-28,SKU_03,bebidas,smooth,205.0,13.9,0,33.4
2024-03-29,SKU_03,bebidas,smooth,140.0,14.17,0,33.7
2024-03-30,SKU_03,bebidas,smooth,116.0,13.64,0,29.7
2024-03-31,SKU_03,bebidas,smooth,201.0,13.79,0,29.9
2024-04-01,SKU_03,bebidas,smooth,308.0,13.59,0,31.8
2024-04-02,SKU_03,bebidas,smooth,253.0,13.82,0,28.0
2024-04-03,SKU_03,bebidas,smooth,201.0,14.3,0,30.4
2024-04-04,SKU_03,bebidas,smooth,298.0,12.31,1,29.7
2024-04-05,SKU_03,bebidas,smooth,143.0,11.95,1,30.4
2024-04-06,SKU_03,bebidas,smooth,107.0,13.87,0,28.1
2024-04-07,SKU_03,bebidas,smooth,198.0,13.96,0,26.6
2024-04-08,SKU_03,bebidas,smooth,223.0,14.09,0,25.7
2024-04-09,SKU_03,bebidas,smooth,226.0,13.69,0,27.6
2024-04-10,SKU_03,bebidas,smooth,0.0,13.89,0,29.0
2024-04-11,SKU_03,bebidas,smooth,246.0,14.29,0,29.3
2024-04-12,SKU_03,bebidas,smooth,121.0,13.79,0,33.8
2024-04-13,SKU_03,bebidas,smooth,94.0,13.85,0,32.2
2024-04-14,SKU_03,bebidas,smooth,380.0,11.9,1,28.0
2024-04-15,SKU_03,bebidas,smooth,284.0,14.06,0,30.7
2024-04-16,SKU_03,bebidas,smooth,206.0,13.87,0,29.2
2024-04-17,SKU_03,bebidas,smooth,230.0,14.02,0,29.4
2024-04-18,SKU_03,bebidas,smooth,237.0,14.12,0,30.4
2024-04-19,SKU_03,bebidas,smooth,166.0,14.39,0,31.2
2024-04-20,SKU_03,bebidas,smooth,136.0,13.97,0,29.3
